"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/Q9NY47,Q9NY47,CACNA2D2,"Voltage-dependent calcium channel subunit alpha-2/delta-2","The alpha-2/delta subunit of voltage-dependent calcium channels regulates calcium current density and activation/inactivation kinetics of the calcium channel. Acts as a regulatory subunit for P/Q-type calcium channel (CACNA1A), N-type (CACNA1B), L-type (CACNA1C OR CACNA1D) and possibly T-type (CACNA1G). Overexpression induces apoptosis.",Tclin,"Calcium channel auxiliary subunit 2 types 1-4 (cca-2) family",,,-1.584321996576415,"Ion Channel",,4,4,5795,83,,36.73250151292829,25619833|24358150|23402298|23339110|21809394|21651903|20561025|19927152|19349973|17135419|16641997|16344560|15489334|15331424|15111129|15033513|15027117|15000524|12771254|12555074|12477932|11851383|11687876|11292331|11085536|10766861|10762351|9880589|9628581
/idg/targets/Q8WXS5,Q8WXS5,CACNG8,"Voltage-dependent calcium channel gamma-8 subunit","Regulates the trafficking and gating properties of AMPA-selective glutamate receptors (AMPARs). Promotes their targeting to the cell membrane and synapses and modulates their gating properties by slowing their rates of activation, deactivation and desensitization and by mediating their resensitization. Does not show subunit-specific AMPA receptor regulation and regulates all AMPAR subunits. Thought to stabilize the calcium channel in an inactivated (closed) state.",Tchem,"Calcium channel auxiliary subunit 1-8 (cca) family","voltage-gated calcium channel",,-0.2575643010556633,"Ion Channel",,9,9,1183,58,,21.915718528313278,26710323|21172611|20805473|18311135|18304745|17652770|15057824|14702039|11738816|11170751
/idg/targets/Q96QT4,Q96QT4,TRPM7,"Transient receptor potential cation channel subfamily M member 7","Essential ion channel and serine/threonine-protein kinase. Divalent cation channel permeable to calcium and magnesium. Has a central role in magnesium ion homeostasis and in the regulation of anoxic neuronal cell death. Involved in TNF-induced necroptosis downstream of MLKL by mediating calcium influx. The kinase activity is essential for the channel function. May be involved in a fundamental process that adjusts plasma membrane divalent cation fluxes according to the metabolic state of the cell. Phosphorylates annexin A1 (ANXA1).",Tchem,"TRPM7 sub-subfamily","ion channel",,-2.494270896280159,"Ion Channel",,127,70,11925,297,,46.26222329202949,27020697|26780729|26563869|26179995|25983327|25946314|25797249|25472964|25438992|25304381|25277194|25263397|25192910|25130439|25069584|24952745|24952306|24938632|24935580|24920677|24858416|24855944|24849279|24769209|24756720|24752033|24710004|24445362|24385424|24316671|24223965|24138320|23934071|23838006|23533657|23471296|23353055|23247582|23186163|23168410|23166209|22871386|22820907|22802050|22759789|22698280|22671428|22634382|22566504|22460708|22323115|22308955|22301056|22183257|22102510|21926172|21627970|21443732|21183474|21150127|21122141|21112387|20875900|20075334|20070945|20068231|19998500|19644062|19515901|19454490|19413330|19405049|19149903|19145781|19032368|18826101|18719395|18675813|18669648|18390554|18365021|18301276|18192217|18073331|18006838|17823441|17785843|17646711|17510191|17344846|17310095|17217066|17095511|16943238|16636202|16533898|16436382|16407977|16382100|16357306|16344560|16150690|16075242|16051700|15781465|15591230|15489334|15485879|15342556|15069188|14976260|14702039|14594813|12887921|12477932|11941371|11385574|11161216|10021370
/idg/targets/Q9NY46,Q9NY46,SCN3A,"Sodium channel protein type 3 subunit alpha","Mediates the voltage-dependent sodium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodium-selective channel through which Na(+) ions may pass in accordance with their electrochemical gradient.",Tclin,"Nav1.3/SCN3A subfamily","voltage-gated calcium channel",,-1.9425689807114648,"Ion Channel",,24,18,10209,73,,36.103134756109405,26566883|24337656|24157691|23965409|23859570|23016767|22494998|20379614|20346423|19699781|18784617|17544618|16382098|16344560|16052353|16029190|15815621|15548568|15317864|12610651|11566500|11245985|11122339|10827173|10718198|9589372|8889548|8159690
/idg/targets/Q96RD7,Q96RD7,PANX1,Pannexin-1,"Structural component of the gap junctions and the hemichannels. May play a role as a Ca(2+)-leak channel to regulate ER Ca(2+) homeostasis.",Tchem,"Gap junction-forming innexin (innexin) family",,,-2.543892190693067,"Ion Channel",,94,54,5254,140,,39.77675148891092,26823467|26755773|26385361|26242575|26098574|26054298|26009198|26009197|25947940|25301060|25239622|25170954|25112874|25008946|24671093|24655807|24646995|24531690|24418937|24146091|23936165|23918924|23798685|23700432|23594276|23549611|23456773|23033481|22972801|22947051|22753409|22311983|22311122|21865551|21791690|21659516|21606493|20944749|20884646|20829356|20660288|20628624|20622111|20516070|20086016|19946888|19213873|19150332|19056988|18596211|18029348|17925379|17715132|17240370|17036048|16908669|16690868|16682648|16554811|16303743|15489334|15028292|14597722|12975309|12477932
/idg/targets/Q9UK17,Q9UK17,KCND3,"Potassium voltage-gated channel subfamily D member 3","Pore-forming (alpha) subunit of voltage-gated rapidly inactivating A-type potassium channels. May contribute to I(To) current in heart and I(Sa) current in neurons. Channel properties are modulated by interactions with other alpha subunits and with regulatory subunits.",Tclin,"Kv4.3/KCND3 sub-subfamily","voltage-gated potassium channel",,-2.323395086936553,"Ion Channel",,112,72,4378,153,,39.28071719091742,26216464|26016905|25854634|25600224|24963029|24850809|24845726|24785509|24762397|23963749|23400760|23291429|23280838|23280837|23036686|22683750|22610502|22589738|22457051|22198508|22023388|21493962|21422811|21349352|21129448|20649599|20550899|20379614|20354865|19927631|19213956|18678642|18620005|18052691|17725712|17506992|17187064|16959974|16782062|16710414|16382104|15890703|15578212|15563876|15498806|15489334|15148151|14980207|14645239|12928444|12764052|12477932|12384780|12297301|11284128|10942109|10729221|10200233|9843794|8734615
/idg/targets/Q86XQ3,Q86XQ3,CATSPER3,"Cation channel sperm-associated protein 3","Voltage-gated calcium channel that plays a central role in calcium-dependent physiological responses essential for successful fertilization, such as sperm hyperactivation, acrosome reaction and chemotaxis towards the oocyte.",Tchem,"Cation channel sperm-associated family","voltage-gated calcium channel",,-1.0418624505547802,"Ion Channel",,15,15,3300,29,,25.93450371822444,26989199|25429064|23666240|23568457|23263487|21412339|21412338|18391951|17347248|17227845|16382101|15489334|12932298|12646162|12477932
/idg/targets/Q9Y6N3,Q9Y6N3,CLCA3P,"Calcium-activated chloride channel regulator family member 3",,Tchem,"Epithelial chloride channel (e-clc) family",,,,"Ion Channel",,,,,0,,11.113798065281848,12477932|11071307|10584316|10095065
/idg/targets/Q9ULD8,Q9ULD8,KCNH3,"Potassium voltage-gated channel subfamily H member 3","Pore-forming (alpha) subunit of voltage-gated potassium channel. Elicits an outward current with fast inactivation. Channel properties may be modulated by cAMP and subunit assembly.",Tclin,"Kv12.2/KCNH3 sub-subfamily","cyclic nucleotide-gated ion channel",,-1.060157991858752,"Ion Channel",,12,11,1949,62,,27.512730953228253,26503718|20638388|19923296|16382104|12890647|12477932|10574462|10455180
/idg/targets/Q96RP8,Q96RP8,KCNA7,"Potassium voltage-gated channel subfamily A member 7","Mediates the voltage-dependent potassium ion permeability of excitable membranes. Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a potassium-selective channel through which potassium ions may pass in accordance with their electrochemical gradient (By similarity).",Tclin,"Kv1.7/KCNA7 sub-subfamily","voltage-gated potassium channel",,-0.8602563527703687,"Ion Channel",,,,1898,52,,19.837693459281585,22438204|16382104|15639836|12477932|11896454|11368907|9488722
/idg/targets/Q8WXA8,Q8WXA8,HTR3C,"5-hydroxytryptamine receptor 3C","This is one of the several different receptors for 5-hydroxytryptamine (serotonin), a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. This receptor is a ligand-gated ion channel, which when activated causes fast, depolarizing responses. It is a cation-specific, but otherwise relatively nonselective, ion channel.",Tchem,"5-HT3 receptor sub-subfamily","ligand-gated ion channel",,-0.6546547985256207,"Ion Channel",,3,,251,68,,13.973567623958528,24603532|24477975|23928294|22472876|21192076|20538960|20356718|20021265|19794330|19035560|18681779|18389280|17392525|16959974|15489334|15157181|14597179|12801637|12477932
/idg/targets/Q9UL62,Q9UL62,TRPC5,"Short transient receptor potential channel 5","Thought to form a receptor-activated non-selective calcium permeant cation channel. Probably is operated by a phosphatidylinositol second messenger system activated by receptor tyrosine kinases or G-protein coupled receptors. Has also been shown to be calcium-selective (By similarity). May also be activated by intracellular calcium store depletion.",Tchem,"TRPC5 sub-subfamily","ion channel",,-2.2205478165959383,"Ion Channel",,59,36,7327,209,,34.30573480143615,25579062|25404731|25140002|25085710|24733904|24582564|24177920|24117252|23677990|23121507|23033978|22988121|22668831|22490661|22457348|22025699|21980113|21734191|21127073|20390293|20378846|20164195|19815560|19701773|19247474|18665391|18495872|18172497|17981154|17925457|17884814|17850865|17233612|17217053|16950785|16382100|16368680|16284075|15895247|15772651|15763245|15757897|15647288|15489334|12858178|12857742|12766233|12736151|12531519|12477932|12032305|11301024|11290752|10980202|10493832|9687496
/idg/targets/P17658,P17658,KCNA6,"Potassium voltage-gated channel subfamily A member 6","Voltage-gated potassium channel that mediates transmembrane potassium transport in excitable membranes. Forms tetrameric potassium-selective channels through which potassium ions pass in accordance with their electrochemical gradient (PubMed:2347305, PubMed:14575698). The channel alternates between opened and closed conformations in response to the voltage difference across the membrane (PubMed:2347305, PubMed:14575698). Can form functional homotetrameric channels and heterotetrameric channels that contain variable proportions of KCNA1, KCNA2, KCNA4, KCNA6, and possibly other family members as well; channel properties depend on the type of alpha subunits that are part of the channel (By similarity). Channel properties are modulated by cytoplasmic beta subunits that regulate the subcellular location of the alpha subunits and promote rapid inactivation (By similarity). Homotetrameric channels display rapid activation and slow inactivation (PubMed:2347305).",Tclin,"Kv1.6/KCNA6 sub-subfamily","voltage-gated potassium channel",,-1.6013448631257061,"Ion Channel",,,,1758,80,,30.779762575050853,27619418|20379614|18474843|18162557|17207965|16382104|15489334|14575698|12477932|8821794|2347305
/idg/targets/Q96P56,Q96P56,CATSPER2,"Cation channel sperm-associated protein 2","Voltage-gated calcium channel that plays a central role in calcium-dependent physiological responses essential for successful fertilization, such as sperm hyperactivation, acrosome reaction and chemotaxis towards the oocyte.",Tchem,"Cation channel sperm-associated family","voltage-gated calcium channel",,-1.3478921910439607,"Ion Channel",,5,,4542,97,,30.34392500343818,26989199|23519396|21412339|21412338|20379614|17567994|17347248|17207965|17098888|16740636|16382101|15489334|14702039|12825070|12477932|11675491|11595929
/idg/targets/P16389,P16389,KCNA2,"Potassium voltage-gated channel subfamily A member 2","Voltage-gated potassium channel that mediates transmembrane potassium transport in excitable membranes, primarily in the brain and the central nervous system, but also in the cardiovascular system. Prevents aberrant action potential firing and regulates neuronal output. Forms tetrameric potassium-selective channels through which potassium ions pass in accordance with their electrochemical gradient. The channel alternates between opened and closed conformations in response to the voltage difference across the membrane (PubMed:19912772, PubMed:8495559, PubMed:11211111, PubMed:23769686). Can form functional homotetrameric channels and heterotetrameric channels that contain variable proportions of KCNA1, KCNA2, KCNA4, KCNA5, KCNA6, KCNA7, and possibly other family members as well; channel properties depend on the type of alpha subunits that are part of the channel (PubMed:8495559, PubMed:20220134). Channel properties are modulated by cytoplasmic beta subunits that regulate the subcellular location of the alpha subunits and promote rapid inactivation of delayed rectifier potassium channels. In vivo, membranes probably contain a mixture of heteromeric potassium channel complexes, making it difficult to assign currents observed in intact tissues to any particular potassium channel family member. Homotetrameric KCNA2 forms a delayed-rectifier potassium channel that opens in response to membrane depolarization, followed by slow spontaneous channel closure (PubMed:19912772, PubMed:23769686). In contrast, a heteromultimer formed by KCNA2 and KCNA4 shows rapid inactivation (PubMed:8495559). Regulates neuronal excitability and plays a role as pacemaker in the regulation of neuronal action potentials (By similarity). KCNA2-containing channels play a presynaptic role and prevent hyperexcitability and aberrant action potential firing (By similarity). Response to toxins that are selective for KCNA2-containing potassium channels suggests that in Purkinje cells, dendritic subthreshold KCNA2-containing potassium channels prevent random spontaneous calcium spikes, suppressing dendritic hyperexcitability without hindering the generation of somatic action potentials, and thereby play an important role in motor coordination (By similarity). Plays a role in the induction of long-term potentiation of neuron excitability in the CA3 layer of the hippocampus (By similarity). May function as down-stream effector for G protein-coupled receptors and inhibit GABAergic inputs to basolateral amygdala neurons (By similarity). May contribute to the regulation of neurotransmitter release, such as gamma-aminobutyric acid (GABA) (By similarity). Contributes to the regulation of the axonal release of the neurotransmitter dopamine (By similarity). Reduced KCNA2 expression plays a role in the perception of neuropathic pain after peripheral nerve injury, but not acute pain (By similarity). Plays a role in the regulation of the time spent in non-rapid eye movement (NREM) sleep (By similarity).",Tclin,"Kv1.2/KCNA2 sub-subfamily","voltage-gated potassium channel",,-2.5366730071935235,"Ion Channel",,242,155,41091,196,,34.2941387584321,27619418|26503718|25751627|25477152|25416956|25300013|24782544|24682423|23769686|22649228|21906595|21044565|20842544|20584892|20220134|19912772|19883299|19713757|19435843|19403695|18474843|18053989|18042681|18003609|17959782|17917103|17576778|17234891|16710414|16473933|16382104|15588985|15489334|15215309|14702039|14592966|12944270|12911333|12815189|12477932|12435606|12395204|12151401|11739373|11401852|11211111|11086297|10896669|10624965|10516156|10428758|10428084|9878055|9635436|8938729|8889548|8662756|8636142|8495559|8002006|7905852|7477295|2722779|2251283|1715584
