"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/P25101,P25101,EDNRA,"Endothelin-1 receptor","Receptor for endothelin-1. Mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. The rank order of binding affinities for ET-A is: ET1 > ET2 >> ET3.",Tclin,"Endothelin type A",receptor,,-2.846462563179327,GPCR,,95,55,39709,245,,47.370444048655074,26675258|26357964|26176954|25946671|25801761|25772936|25424718|25381251|25377471|25225183|25194819|25056169|25048859|24958810|24856242|24815860|24633486|24627317|24612997|24582810|24570333|24332749|24291390|24262325|24064210|23987636|23818293|23754170|23683481|23597562|23515723|23436727|23384184|23251661|23233754|23217151|23064961|23058564|22997346|22688668|22580289|22561246|22510270|22480520|22365955|22286173|22129540|22106312|21909108|21773759|21601190|21515378|21498912|21487064|21453125|21424380|21418087|21356562|21220476|21057729|20964792|20963824|20725140|20628086|20538960|20485444|20401344|20371740|20346360|20150570|20100616|20083432|20043107|20034471|20028935|19913121|19898645|19653178|19626996|19601701|19593212|19578796|19575782|19558538|19479828|19460784|19367425|19247692|19225824|19217622|18945538|18756291|18678984|18660489|18577758|18326801|18212505|18172451|17706018|17616694|17616673|17575543|17525706|17470272|17468950|17437213|17353514|17203161|17198909|17122448|17016617|16984730|16971893|16962346|16959974|16947775|16879994|16816835|16754659|16648553|16618267|16582543|16567585|16531800|16344560|16208144|16149067|16002759|15988412|15851553|15838367|15838366|15838364|15838329|15838315|15838285|15838262|15815621|15713850|15489334|15213100|15187089|15139053|15073116|15047866|15041798|14729387|14702039|14636059|14616768|14519635|12875994|12768436|12629276|12595285|12544508|12477932|12082592|11982704|11930911|11601839|11382773|11376172|11262386|10789830|10770212|10448102|9284755|9211925|8982507|8702836|8611157|8440682|8427579|8114678|7882989|1849646|1719979|1659806|1652463|1415318|1326535|1291713
/idg/targets/P30939,P30939,HTR1F,"5-hydroxytryptamine receptor 1F","G-protein coupled receptor for 5-hydroxytryptamine (serotonin). Also functions as a receptor for various alkaloids and psychoactive substances. Ligand binding causes a conformation change that triggers signaling via guanine nucleotide-binding proteins (G proteins) and modulates the activity of down-stream effectors, such as adenylate cyclase. Signaling inhibits adenylate cyclase activity.",Tchem,"5-HT1 receptor",receptor,,-2.3741455338708524,GPCR,,48,33,28763,123,,27.72337215476573,21457069|21422162|20945968|19455600|19156168|19086053|18577758|18476671|18240029|16856120|16641997|16254601|15489334|15190056|12627464|12477932|11916537|11888546|9632173|8384716|8380639|2834384|1328180
/idg/targets/P30988,P30988,CALCR,"Calcitonin receptor","This is a receptor for calcitonin. The activity of this receptor is mediated by G proteins which activate adenylyl cyclase. The calcitonin receptor is thought to couple to the heterotrimeric guanosine triphosphate-binding protein that is sensitive to cholera toxin.",Tclin,"Calcitonin receptor","antibacterial response protein",,-2.5453898748210446,GPCR,,144,77,,0,,40.01804870400679,26895962|25402775|25055932|24643196|24522475|24296906|23820954|23202124|23137636|22946511|22335784|21462477|21033393|20961463|20654748|20424473|19946674|19913121|19903822|19692168|19625176|19453261|19447889|19445988|19255718|19170196|18676680|18622089|18240029|17714780|17709929|17487556|16713399|16412323|16363366|16280328|15966503|15929987|15860547|15856322|15670850|15563840|15490304|15489334|15340161|15279076|15155765|15086532|14722252|14702039|14614653|14583624|12905735|12853948|12771454|12690205|12565884|12531889|12517415|12477932|12375338|12036966|12016463|11560994|11464063|11353946|11298188|11250927|11136533|10882736|10865224|10860825|10570950|10385705|9817931|9675109|9571205|8143880|8078488|7961748|7789182|7769107|7733946|7720653|7619207|7588285|4961748|1331173
/idg/targets/O43194,O43194,GPR39,"G-protein coupled receptor 39","Zn(2+) acts as a agonist. This receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system. Its effect is mediated mainly through G(q)-alpha and G(12)/G(13) proteins. Involved in regulation of body weight, gastrointestinal mobility, hormone secretion and cell death (By similarity).",Tchem,"Class A rhodopsin like",receptor,,-1.7290229653260618,GPCR,,,,8967,216,,29.745340044125744,26716511|26211463|25933983|25490458|24967969|24869658|24732935|24633354|24512471|24333148|24275569|24264723|23485550|23186163|22884904|22879599|22545109|21626137|21352519|20522546|20424473|20379614|19920139|18815158|18693759|18588883|18180304|17885920|17488974|17054911|16959833|16344560|15815621|15489334|15383539|14702039|12477932|9441746|8889548
/idg/targets/O43193,O43193,MLNR,"Motilin receptor","Receptor for motilin.",Tchem,"Motilin receptor",receptor,,-2.1596818308363424,GPCR,,6,,7988,135,,18.21012903244295,23142315|22465164|20424473|18420306|18183601|18032475|16754659|16531413|15057823|12606621|12054506|11461914|11322507|11259768|10644557|10381885|9441746
/idg/targets/P30968,P30968,GNRHR,"Gonadotropin-releasing hormone receptor","Receptor for gonadotropin releasing hormone (GnRH) that mediates the action of GnRH to stimulate the secretion of the gonadotropic hormones luteinizing hormone (LH) and follicle-stimulating hormone (FSH). This receptor mediates its action by association with G-proteins that activate a phosphatidylinositol-calcium second messenger system. Isoform 2 may act as an inhibitor of GnRH-R signaling.",Tclin,"Gonadotrophin-releasing hormone receptor",receptor,,-2.611371355092152,GPCR,,113,73,13868,280,,34.742577232388285,26644469|26308290|26044071|25592315|25531638|25293576|25077900|25016926|24732674|24685158|24472523|24002956|23994024|23891857|23643382|23632635|23380421|23287110|23233674|23176180|23155690|22788855|22778172|22766261|22745237|22724017|22710726|22679506|22024993|21832286|21717411|21527534|21330483|21317933|21277937|21274726|20836995|20734064|20670943|20634197|20628612|20507982|20400076|20236028|20182875|19858197|19787259|19724914|19640273|19489874|19453261|19449676|19372239|19246515|19190109|19095769|19086053|19064572|18980792|18682503|18541137|18463157|18356273|18252959|18240029|17942747|17710733|17452338|17179725|17170088|16968799|16754659|16613990|16364974|16359986|16322390|16301116|16213849|15886197|15761034|15563546|15546906|15529183|15489334|15149726|15105440|14726258|14565958|14551223|12947046|12843188|12788881|12679486|12568864|12477932|12446597|12161512|12089350|12062898|12054603|12040003|11997175|11994356|11981042|11397871|11397842|11318785|11278883|10999776|10686191|10523035|10366411|10084584|10022417|9425890|9414473|9371856|9272108|9259321|8472841|8386108|7958384|7768323|7613048|7534732|1333190
/idg/targets/Q9Y5N1,Q9Y5N1,HRH3,"Histamine H3 receptor","The H3 subclass of histamine receptors could mediate the histamine signals in CNS and peripheral nervous system. Signals through the inhibition of adenylate cyclase and displays high constitutive activity (spontaneous activity in the absence of agonist). Agonist stimulation of isoform 3 neither modified adenylate cyclase activity nor induced intracellular calcium mobilization.",Tclin,"Histamine receptor",receptor,,-2.7497923171100545,GPCR,,23,18,25069,281,,28.119972884083456,26915454|25098339|24835231|24493592|23713487|23677734|23647606|23535732|22885137|22870296|22860191|22129936|22118942|21749919|21652606|21376262|20864503|20602615|19825989|19824886|19413576|19413572|19193342|19156168|18996102|18802338|18577758|18564330|18345506|18240029|17627982|17561422|16565470|15665857|15597144|15489334|15191551|12971961|12477932|12069903|11956964|11780052|11284713|11118334|10637648|10347254|9670104|9311023
/idg/targets/Q01726,Q01726,MC1R,"Melanocyte-stimulating hormone receptor","Receptor for MSH (alpha, beta and gamma) and ACTH. The activity of this receptor is mediated by G proteins which activate adenylate cyclase.",Tclin,"Melanocortin receptor",receptor,,-2.8786667176894127,GPCR,,254,156,29505,207,,45.22762945152035,26807515|26657157|26628245|26536271|26482799|26381319|26197705|26168232|26103950|26103569|26067307|26030184|25943250|25898835|25860801|25809071|25794181|25790105|25736238|25724930|25705849|25636023|25631192|25385688|25382380|25284244|25219681|25191747|24982914|24980573|24917043|24742402|24730569|24588892|24433185|24335900|24238329|24170137|24134749|24045876|23973372|23970088|23962207|23908401|23749232|23744330|23711066|23647022|23548203|23522749|23489693|23452314|23392000|23360207|23312576|23224873|23165166|23146638|23096702|23000456|22978401|22965007|22961816|22854540|22804906|22622028|22572819|22572817|22561518|22547573|22512708|22512251|22493442|22464597|22464347|22447455|22364200|22336944|22325793|22158557|22095472|21983787|21931793|21898403|21749400|21737053|21733131|21700618|21602033|21570562|21541274|21378282|21199646|21197618|21128237|21097776|21084381|21071418|21052032|20970119|20876876|20831872|20802377|20797666|20721616|20720566|20670983|20629734|20588308|20585627|20539244|20519635|20378664|20374726|20301115|20189796|20129839|20043015|19932942|19924138|19790046|19755124|19743876|19737927|19710684|19679055|19656326|19585506|19578364|19571821|19571053|19558415|19493000|19484507|19452503|19340012|19339902|19338054|19329486|19320745|19269164|19208107|19194882|19077144|19017395|19016241|18987736|18983535|18946769|18839200|18803811|18795926|18761657|18717860|18711112|18683857|18657399|18637131|18636124|18510673|18484624|18483556|18402696|18368129|18292087|18282185|18222116|18094732|18079748|18067130|18029348|18006116|17960564|17960121|17952075|17916200|17616515|17570052|17496785|17487313|17434924|17397031|17371441|17317724|17316231|17279550|17222061|17130136|17072629|16988943|16982779|16914085|16877522|16864968|16809487|16721784|16645598|16601669|16567973|16463023|16420249|16417234|16081629|15998953|15994880|15993512|15979202|15972726|15957185|15889046|15726415|15650023|15582585|15489334|15482480|15470082|15358786|15305821|15221796|15210908|15159314|15105175|15009732|15009725|14757863|14702039|12950734|12930311|12883368|12876664|12859622|12851329|12839583|12817591|12753400|12663858|12653999|12620396|12579416|12477932|12473109|12453185|12439754|12244039|12204775|12177778|12165561|12036966|12006619|11933208|11750130|11720436|11710950|11707265|11689486|11532853|11511307|11500806|11500805|11499678|11487744|11487574|11454772|11442765|11305330|11254446|11179997|11041375|10942578|10885670|10816645|10462496|10403794|10233018|10101176|9861445|9665397|9640562|9571181|9302268|9058374|9017363|8990005|8894704|8706868|8605020|8463333|8458079|8188275|8125298|8098743|7949735|7581459|1516719|1325670
/idg/targets/Q86Y34,Q86Y34,ADGRG3,"Adhesion G protein-coupled receptor G3","Orphan receptor that regulates migration of lymphatic endothelial cells in vitro via the small GTPases RhoA and CDC42 (PubMed:24178298). Regulates B-cell development (By similarity). Seems to signal through G-alpha(q)-proteins (PubMed:22575658).",Tchem,"Adhesion class","antibacterial response protein",,-0.6661850911596467,GPCR,,,,859,90,,22.84348882389731,25713288|24178298|22575658|20424473|15489334|15340161|15203201|14702039|12679517|12477932|12435584|222487
/idg/targets/Q9UKP6,Q9UKP6,UTS2R,"Urotensin-2 receptor","High affinity receptor for urotensin-2 and urotensin-2B. The activity of this receptor is mediated by a G-protein that activate a phosphatidylinositol-calcium second messenger system.",Tchem,"Class A rhodopsin like",receptor,,-1.9309953190028564,GPCR,,1,,10770,156,,20.46211937946941,26381851|25514221|24893613|24391740|24372535|24357333|23344731|22563490|22245063|21080343|20870804|20479331|20428787|19788716|19111831|19001524|18423797|18409194|17905478|17686550|17617581|17595527|17537987|16959974|16754659|16597476|15752584|15489334|15476949|15306183|14753294|14550283|12477932|11015293|10828617|10581185|10499587|9861051|8666380
/idg/targets/Q9Y5Y4,Q9Y5Y4,PTGDR2,"Prostaglandin D2 receptor 2","Receptor for prostaglandin D2 (PGD2). Coupled to the G(i)-protein. Receptor activation may result in pertussis toxin-sensitive decreases in cAMP levels and Ca(2+) mobilization. PI3K signaling is also implicated in mediating PTGDR2 effects. PGD2 induced receptor internalization. CRTH2 internalization can be regulated by diverse kinases such as, PKC, PKA, GRK2, GPRK5/GRK5 and GRK6. Receptor activation is responsible, at least in part, in immune regulation and allergic/inflammation responses.",Tchem,"Class A rhodopsin like",receptor,,-2.3543655480847545,GPCR,,39,11,42938,398,,28.525917909870135,26482433|26194547|25850654|24929001|24922638|23226366|23168411|23128233|22947041|22705147|22627365|22465717|22442685|22101342|21930295|21909091|21762224|21624751|20858065|20628086|20491797|20438785|20406964|20107720|20035740|19913121|19839971|19796209|19494281|19423540|19392992|19290788|19247692|19230460|19010788|18835884|18802357|18777142|18577758|17910949|17878378|17714552|17541272|17207480|17196174|17016057|16554811|16378605|16030019|15789622|15507393|15489334|15345705|15065763|14668348|12477932|12466225|12230502|11535533|11208866|11168006|10036181|9973380|2834384
/idg/targets/Q9Y5X5,Q9Y5X5,NPFFR2,"Neuropeptide FF receptor 2","Receptor for NPAF (A-18-F-amide) and NPFF (F-8-F-amide) neuropeptides, also known as morphine-modulating peptides. Can also be activated by a variety of naturally occurring or synthetic FMRF-amide like ligands. This receptor mediates its action by association with G proteins that activate a phosphatidylinositol-calcium second messenger system.",Tchem,"Neuropeptide FF/neuropeptide AF receptor",receptor,,-1.6108486287181591,GPCR,,4,2,8335,148,,22.64350733215685,26211894|25326382|22375000|21818152|20600636|19944730|18565622|18029348|17503329|17157836|16754659|16488513|16336216|15608144|15146197|15127947|12609745|12606605|12477932|11024015|10851242|10837915|10079187
/idg/targets/Q96RJ0,Q96RJ0,TAAR1,"Trace amine-associated receptor 1","Receptor for trace amines, including beta-phenylethylamine (b-PEA), p-tyramine (p-TYR), octopamine and tryptamine, with highest affinity for b-PEA and p-TYR. Unresponsive to classical biogenic amines, such as epinephrine and histamine and only partially activated by dopamine and serotonine. Trace amines are biogenic amines present in very low levels in mammalian tissues. Although some trace amines have clearly defined roles as neurotransmitters in invertebrates, the extent to which they function as true neurotransmitters in vertebrates has remained speculative. Trace amines are likely to be involved in a variety of physiological functions that have yet to be fully understood. The signal transduced by this receptor is mediated by the G(s)-class of G-proteins which activate adenylate cyclase.",Tclin,"Class A rhodopsin like",receptor,,-2.4593014691742385,GPCR,,82,29,42640,110,,15.022504602682865,27031617|24950453|24894156|23315425|22883051|22114263|22079347|22038157|21670104|21073468|19892733|18602830|18577758|18240029|17900709|16878137|15718104|15489334|14574404|12477932|12036966|11723224|11459929
/idg/targets/Q01718,Q01718,MC2R,"Adrenocorticotropic hormone receptor","Receptor for corticotropin (ACTH). This receptor is mediated by G proteins (G(s)) which activate adenylate cyclase (cAMP).",Tclin,"Melanocortin receptor",receptor,,-2.2133195468033513,GPCR,,26,13,8967,208,,28.4708557618386,26223677|26115626|25860801|25605722|25055195|24884994|24224542|23231661|23023242|22842514|22487832|22357529|21920850|21778684|21367968|21211532|21195128|20962024|20734064|20634197|20590821|20403506|20371771|20108423|20042918|20022931|19903795|19723618|19574343|19558534|19453261|19372376|19329486|19095219|19024088|18981183|18840636|18838498|18818285|18551113|18505908|18492762|18359160|18356748|18197087|17959886|17877367|17712720|17595257|17456795|17223989|16497811|16260430|15982783|15879363|15654338|15489334|15240582|15171714|15062562|14702039|14671214|12620396|12530626|12477932|12456795|12213892|12036966|10971458|9218248|9194567|9175632|9167964|9058374|9020063|8636348|8463333|8390157|8276410|8227361|8094489|1325670
